address	name	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	first_differences	difference_words	raw_equal	normalized_equal	unknown_relocations
0x001a147c	mcDelete	libmc	ps2lib-migration-20040415	ps2dev/ps2sdk@01d625018c3fde3044292446c910b8ea508adfdc:ee/rpc/memorycard/src/libmc.c	p65-os	exact-ps2lib-source	build/matching/progress65-ps2lib-2004/objects/ps2lib-migration-20040415__exact-ps2lib-source__libmc.c__p65-os.o	mcDelete	216	exact-next-boundary	MATCH	0			False	True	
0x001a1554	mcFormat	libmc	ps2lib-migration-20040415	ps2dev/ps2sdk@01d625018c3fde3044292446c910b8ea508adfdc:ee/rpc/memorycard/src/libmc.c	p65-os	exact-ps2lib-source	build/matching/progress65-ps2lib-2004/objects/ps2lib-migration-20040415__exact-ps2lib-source__libmc.c__p65-os.o	mcFormat	188	exact-next-boundary	MATCH	0			False	True	
0x001a1610	mcUnformat	libmc	ps2lib-migration-20040415	ps2dev/ps2sdk@01d625018c3fde3044292446c910b8ea508adfdc:ee/rpc/memorycard/src/libmc.c	p65-os	exact-ps2lib-source	build/matching/progress65-ps2lib-2004/objects/ps2lib-migration-20040415__exact-ps2lib-source__libmc.c__p65-os.o	mcUnformat	188	exact-next-boundary	MATCH	0			False	True	
0x001a16cc	mcGetEntSpace	libmc	ps2lib-migration-20040415	ps2dev/ps2sdk@01d625018c3fde3044292446c910b8ea508adfdc:ee/rpc/memorycard/src/libmc.c	p65-os	exact-ps2lib-source	build/matching/progress65-ps2lib-2004/objects/ps2lib-migration-20040415__exact-ps2lib-source__libmc.c__p65-os.o	mcGetEntSpace	216	exact-next-boundary	MATCH	0			False	True	
0x001a18c0	mcChangeThreadPriority	libmc	ps2lib-migration-20040415	ps2dev/ps2sdk@01d625018c3fde3044292446c910b8ea508adfdc:ee/rpc/memorycard/src/libmc.c	p65-os	exact-ps2lib-source	build/matching/progress65-ps2lib-2004/objects/ps2lib-migration-20040415__exact-ps2lib-source__libmc.c__p65-os.o	mcChangeThreadPriority	180	exact-next-boundary	MATCH	0			False	True	
0x001a1a54	strcpy_sjis	libmc	ps2lib-migration-20040415	ps2dev/ps2sdk@01d625018c3fde3044292446c910b8ea508adfdc:ee/rpc/memorycard/src/libmc.c	p65-os	exact-ps2lib-source	build/matching/progress65-ps2lib-2004/objects/ps2lib-migration-20040415__exact-ps2lib-source__libmc.c__p65-os.o	strcpy_sjis	160	exact-next-boundary	MATCH	0			False	True	
