address	end_address	manifest_next	name	historical_identity	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	raw_equal	normalized_equal	unknown_relocations	relocation_count	object_sha256	cache_key	promotion_scope	target_gate	target_span_sha256
0x0010c174	0x0010c1f8	0x0010c1f8	C4Op15	C4Op15	frontend-core	snes9x-1.41-1-official-plus-snesstation-c4-float-math	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/c4.cpp	snes9x-1.41-1-os-normal-double-ps2-c4-float-math-fno-builtin	auxiliary historical symbol absent from the audited 1041-row manifest; float sqrt implementation pins the C4Op1F gap	build/matching/hunt1041-v75-c4/objects/c4.o	C4Op15	132	exact-gap-companion	MATCH	0	False	True		9	7e4c9f0dc58d7d4f4d6d6d56e9e91df6e0ca2989ad0fdf90fb0936df021e7f7e	b8738d18b02a3fed11eb6237aa8740f597af0fb44312633142ddf3f49930333e	auxiliary-companion	formal-unpacked-elf:739e058834564ba81c2d8fc61fd9977502e9714c7eaafdd3a4ce3ec546fad71b	bc97f7fe4eb3a27670fdfc05d693ff570fc6580bb6c0b1e2be43a1f28927cbfe
