address	name	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	raw_equal	normalized_equal	unknown_relocations	object_sha256	cache_key
0x00146720	DrawBGMode7Background16Add	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1868; relocations=56	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z26DrawBGMode7Background16AddPhi	1868	exact-next-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x00146e6c	DrawBGMode7Background16Add1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1804; relocations=55	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z29DrawBGMode7Background16Add1_2Phi	1804	exact-next-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x00147578	DrawBGMode7Background16Sub	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1776; relocations=56	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z26DrawBGMode7Background16SubPhi	1776	exact-next-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x00147c68	DrawBGMode7Background16Sub1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1744; relocations=56	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z29DrawBGMode7Background16Sub1_2Phi	1744	exact-next-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x00148338	snes_leaf_00148338	address-leaf	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	anonymous-unique-strict-fingerprint; demangled=Q_INTERPOLATE; object-size=92; relocations=0	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z13Q_INTERPOLATEjjjj	92	exact-next-boundary	MATCH	0	True	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x00148394	DrawBGMode7Background16_i	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=4116; relocations=93	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z25DrawBGMode7Background16_iPhi	4116	exact-next-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x001493a8	DrawBGMode7Background16Add_i	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=5084; relocations=103	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z28DrawBGMode7Background16Add_iPhi	5084	exact-next-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x0014a784	DrawBGMode7Background16Add1_2_i	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=4920; relocations=103	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z31DrawBGMode7Background16Add1_2_iPhi	4920	exact-next-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x0014babc	DrawBGMode7Background16Sub_i	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=4968; relocations=103	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z28DrawBGMode7Background16Sub_iPhi	4968	exact-next-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x0014ce24	DrawBGMode7Background16Sub1_2_i	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=4892; relocations=103	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z31DrawBGMode7Background16Sub1_2_iPhi	4892	exact-next-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x0014e828	DisplayChar	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/GFX.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=420; relocations=34	build/matching/hunt1000plus-v47-closure/snes/gfx.o	_Z11DisplayCharPhh	420	terminal-control-flow-boundary	MATCH	0	False	True		a07cd01bd61f2835d1dd6a6fc420f260afcb773d65284230557a8b24ff12894f	658c55ba652df5c3925d2e5583ac6f37c551e95efc65a1d8f2879408386890fb
0x0018a6d4	DrawLargePixel16Add	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1764; relocations=44	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z19DrawLargePixel16Addjjjjjj	1764	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x0018adb8	DrawLargePixel16Add1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1668; relocations=44	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z22DrawLargePixel16Add1_2jjjjjj	1668	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x0018b43c	DrawLargePixel16Sub	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1668; relocations=44	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z19DrawLargePixel16Subjjjjjj	1668	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x0018bac0	DrawLargePixel16Sub1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1636; relocations=44	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z22DrawLargePixel16Sub1_2jjjjjj	1636	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x0018dc60	ReadByte	unzip	pgen-403f1710	build/upstream/pgen-403f1710/unzip/explode.c	pgen-os-short	historical-symbol-strict; object-size=268; relocations=9	build/matching/hunt1000plus-v47-closure/pgen/explode.o	ReadByte	268	exact-next-boundary	MATCH	0	False	True		dcf9376c73fb1f75794c5236e00d0b71e7d4018ec8bb73348c46872cfa1b1252	ba59ab5ce43f4546d9e31f2c7b23b7cd9eb2b8b4e8d2447e1792611315508375
0x0018f010	unzlocal_getByte	unzip	pgen-403f1710	build/upstream/pgen-403f1710/unzip/unzip.c	pgen-os-short	historical-symbol-strict; object-size=96; relocations=1	build/matching/hunt1000plus-v47-closure/pgen/unzip.o	unzlocal_getByte	96	exact-next-boundary	MATCH	0	False	True		d84edb919e070dd5477395dd5e20e30b607afb9582086d0b3e12962c83ab4a7c	1703585764bf9101952582a1ff20607158c18c6b76767709c0e6145f9a76dfda
0x0018f27c	unzlocal_SearchCentralDir	unzip	pgen-403f1710	build/upstream/pgen-403f1710/unzip/unzip.c	pgen-os-short	historical-symbol-strict; object-size=396; relocations=5	build/matching/hunt1000plus-v47-closure/pgen/unzip.o	unzlocal_SearchCentralDir	396	exact-next-boundary	MATCH	0	False	True		d84edb919e070dd5477395dd5e20e30b607afb9582086d0b3e12962c83ab4a7c	1703585764bf9101952582a1ff20607158c18c6b76767709c0e6145f9a76dfda
0x0018f408	unzOpen	unzip	pgen-403f1710	build/upstream/pgen-403f1710/unzip/unzip.c	pgen-os-short	historical-symbol-strict; object-size=472; relocations=14	build/matching/hunt1000plus-v47-closure/pgen/unzip.o	unzOpen	472	exact-next-boundary	MATCH	0	False	True		d84edb919e070dd5477395dd5e20e30b607afb9582086d0b3e12962c83ab4a7c	1703585764bf9101952582a1ff20607158c18c6b76767709c0e6145f9a76dfda
0x0018f6cc	unzlocal_GetCurrentFileInfoInternal	unzip	pgen-403f1710	build/upstream/pgen-403f1710/unzip/unzip.c	pgen-os-short	historical-symbol-strict; object-size=984; relocations=23	build/matching/hunt1000plus-v47-closure/pgen/unzip.o	unzlocal_GetCurrentFileInfoInternal	984	exact-next-boundary	MATCH	0	False	True		d84edb919e070dd5477395dd5e20e30b607afb9582086d0b3e12962c83ab4a7c	1703585764bf9101952582a1ff20607158c18c6b76767709c0e6145f9a76dfda
0x0018fcec	unzlocal_CheckCurrentFileCoherencyHeader	unzip	pgen-403f1710	build/upstream/pgen-403f1710/unzip/unzip.c	pgen-os-short	historical-symbol-strict; object-size=640; relocations=11	build/matching/hunt1000plus-v47-closure/pgen/unzip.o	unzlocal_CheckCurrentFileCoherencyHeader	640	exact-next-boundary	MATCH	0	False	True		d84edb919e070dd5477395dd5e20e30b607afb9582086d0b3e12962c83ab4a7c	1703585764bf9101952582a1ff20607158c18c6b76767709c0e6145f9a76dfda
0x001900d4	unzReadCurrentFile	unzip	pgen-403f1710	build/upstream/pgen-403f1710/unzip/unzip.c	pgen-os-short	historical-symbol-strict; object-size=900; relocations=45	build/matching/hunt1000plus-v47-closure/pgen/unzip.o	unzReadCurrentFile	900	exact-next-boundary	MATCH	0	False	True		d84edb919e070dd5477395dd5e20e30b607afb9582086d0b3e12962c83ab4a7c	1703585764bf9101952582a1ff20607158c18c6b76767709c0e6145f9a76dfda
0x001904a0	unzGetLocalExtrafield	unzip	pgen-403f1710	build/upstream/pgen-403f1710/unzip/unzip.c	pgen-os-short	historical-symbol-strict; object-size=216; relocations=2	build/matching/hunt1000plus-v47-closure/pgen/unzip.o	unzGetLocalExtrafield	216	exact-next-boundary	MATCH	0	False	True		d84edb919e070dd5477395dd5e20e30b607afb9582086d0b3e12962c83ab4a7c	1703585764bf9101952582a1ff20607158c18c6b76767709c0e6145f9a76dfda
0x00190628	unzGetGlobalComment	unzip	pgen-403f1710	build/upstream/pgen-403f1710/unzip/unzip.c	pgen-os-short	historical-symbol-strict; object-size=216; relocations=2	build/matching/hunt1000plus-v47-closure/pgen/unzip.o	unzGetGlobalComment	216	exact-next-boundary	MATCH	0	False	True		d84edb919e070dd5477395dd5e20e30b607afb9582086d0b3e12962c83ab4a7c	1703585764bf9101952582a1ff20607158c18c6b76767709c0e6145f9a76dfda
0x0019165c	read_buf	zlib	snes9x-1.41-official	build/upstream/hunt1000plus-v47-snes/source-1.41/snes9x-1.41-src/zlib/deflate.c	snes9x-1.41-zlib-os-short	historical-symbol-strict; object-size=176; relocations=2	build/matching/hunt1000plus-v47-closure/snes/deflate-1.41.o	read_buf	176	exact-next-boundary	MATCH	0	False	True		13c078f8c750023be720b72a96b6ccbb93ba4610633c181ba1f755c3d5d5b6dc	19bc5ce77454e91a8b7676b35281ffb56ea18d7495c518c4eed7c514c5e3fb37
0x00193298	gz_open	zlib	pgen-403f1710	build/upstream/pgen-403f1710/zlib/gzio.c	pgen-os-short-int-strlen	historical-symbol-strict; object-size=716; relocations=26	build/matching/hunt1000plus-v47-closure/pgen/gzio.o	gz_open	716	exact-next-boundary	MATCH	0	False	True		4ae190f0045068d4549f7cdbb84dd92e177a601981b770cfe06a018f8edfc3a2	ef4aa119b73c15eca271f4e7971c8147ba592ed22cc08e09811b6142671f4e09
0x001940ec	gzseek	zlib	pgen-403f1710	build/upstream/pgen-403f1710/zlib/gzio.c	pgen-os-short-int-strlen	historical-symbol-strict; object-size=488; relocations=7	build/matching/hunt1000plus-v47-closure/pgen/gzio.o	gzseek	488	exact-next-boundary	MATCH	0	False	True		4ae190f0045068d4549f7cdbb84dd92e177a601981b770cfe06a018f8edfc3a2	ef4aa119b73c15eca271f4e7971c8147ba592ed22cc08e09811b6142671f4e09
0x0019d244	fioWrite	fileio	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/fileio.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=284; relocations=20	build/matching/hunt1000plus-v47-closure/kernel/fio-write.o	fioWrite	284	exact-next-boundary	MATCH	0	False	True		1d9b1edc53f37b96c61200026705cedc7eb99c5e3fa9b15d6375a638bc3d0708	3e79a9e8eac9981ca5915a238116f35f39b22003cdff8f081495828ed3032287
0x0019d4b0	_fio_read_intr	fileio	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/fileio.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=132; relocations=6	build/matching/hunt1000plus-v47-closure/kernel/fio-read-intr.o	_fio_read_intr	132	exact-next-boundary	MATCH	0	False	True		59cad23adc6b9655aa6bded55dafe69360b5dcfb21c7ac57bc8aa5d1f9828a8b	5edf4040ed030c7b4636e04654b48a0a6eb7c95ae08786410f65e3a963ce0d3f
0x0019d63c	SifAllocIopHeap	iop	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/iopheap.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=124; relocations=6	build/matching/hunt1000plus-v47-closure/kernel/iop-alloc.o	SifAllocIopHeap	124	exact-next-boundary	MATCH	0	False	True		f04b886f37fc425223656f3d2d71d040ee6d22dda0ddd4e90c60a9931d47cf46	3197ccfac63acccc1caa07e49388fc75565d1eacd2574e8a53794be3885ed07b
0x0019d6b8	SifFreeIopHeap	iop	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/iopheap.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=136; relocations=6	build/matching/hunt1000plus-v47-closure/kernel/iop-free.o	SifFreeIopHeap	136	exact-next-boundary	MATCH	0	False	True		ca2841228220a96de9a2367c56c16231285ed43636c1984fdb2a295c92ee90a1	fc2be8a47e3ef0c94a8847e3d63a64c92bdc80145e2a0f50402dc78c745b978c
0x0019d740	SifIopReset	iop	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/iopcontrol.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=268; relocations=11	build/matching/hunt1000plus-v47-closure/kernel/iop-reset.o	SifIopReset	268	exact-next-boundary	MATCH	0	False	True		547fa418cb74dcc2feb1f46285d3bd9a6c20a5c7e62c9dd1c3f79b1d5478787a	3cd5bada6e62bc05ebae076eb77628b855476986ef826f827f98c85b55758e75
0x0019d84c	fmtint	stdio	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/xprintf.c	ps2lib-20040415-os-split	anchored-object-layout; historical=append_number; object-size=860; relocations=2	build/matching/hunt1000plus-v47-closure/ps2lib/xprintf.o	append_number	860	exact-next-boundary	MATCH	0	False	True		b0c0085da4b89361c3dc77f0c2b2ab580f12b428ff0bdc708964b572a36e8189	80f43eb5f3bbbbb960da1d2c4004ec32b615e95146175df75f7d8bb7efa75762
0x0019dba8	fmtstr	stdio	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/xprintf.c	ps2lib-20040415-os-split	anchored-object-layout; historical=append_string; object-size=384; relocations=1	build/matching/hunt1000plus-v47-closure/ps2lib/xprintf.o	append_string	384	exact-next-boundary	MATCH	0	False	True		b0c0085da4b89361c3dc77f0c2b2ab580f12b428ff0bdc708964b572a36e8189	80f43eb5f3bbbbb960da1d2c4004ec32b615e95146175df75f7d8bb7efa75762
0x0019dd28	fmtchar	stdio	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/xprintf.c	ps2lib-20040415-os-split	anchored-object-layout; historical=append_char; object-size=232; relocations=0	build/matching/hunt1000plus-v47-closure/ps2lib/xprintf.o	append_char	232	exact-next-boundary	MATCH	0	True	True		b0c0085da4b89361c3dc77f0c2b2ab580f12b428ff0bdc708964b572a36e8189	80f43eb5f3bbbbb960da1d2c4004ec32b615e95146175df75f7d8bb7efa75762
0x0019de10	dopr	stdio	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/xprintf.c	ps2lib-20040415-os-split	anchored-object-layout; historical=xyzprintf; object-size=1124; relocations=18	build/matching/hunt1000plus-v47-closure/ps2lib/xprintf.o	xyzprintf	1124	exact-next-boundary	MATCH	0	False	True		b0c0085da4b89361c3dc77f0c2b2ab580f12b428ff0bdc708964b572a36e8189	80f43eb5f3bbbbb960da1d2c4004ec32b615e95146175df75f7d8bb7efa75762
0x0019e2e0	vsnprintf	stdio	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/xprintf.c	ps2lib-20040415-os-split	historical-symbol-strict; object-size=132; relocations=5	build/matching/hunt1000plus-v47-closure/ps2lib/xprintf.o	vsnprintf	132	exact-next-boundary	MATCH	0	False	True		b0c0085da4b89361c3dc77f0c2b2ab580f12b428ff0bdc708964b572a36e8189	80f43eb5f3bbbbb960da1d2c4004ec32b615e95146175df75f7d8bb7efa75762
0x0019e414	puts_like	libc	snesstation-v0.23-recovered	matching/candidates/hunt1000plus_v47.c	recovered-os-r5900	recovered-source-strict; identity=fioWrite-puts; object-size=96; relocations=1	build/matching/hunt1000plus-v47-closure/app/hunt1000plus_v47.o	v47_puts_like	96	exact-next-boundary	MATCH	0	False	True		a985896027f03e450532cd30d5dfbfa8fb69f440066e7f4a4434c766f410281d	d8dbb9a0028f159e31ef778ac23f0f66b85c28aa6329d359da85e12da3543ded
0x0019e4b4	malloc	libkernel	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/alloc.c	ps2lib-20040415-os-split	historical-symbol-strict; object-size=404; relocations=20	build/matching/hunt1000plus-v47-closure/ps2lib/malloc.o	malloc	404	exact-next-boundary	MATCH	0	False	True		f83c4eaed400f0f73a7a367ab4c5c283bca0c15f0e082dc939c6777d7901b64b	3e71d12344164f671361c5ecb591a00b1ed7db22fcdfdbce7947143a1976fd8e
