address	name	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	raw_equal	normalized_equal	unknown_relocations	object_sha256
0x00193914	destroy	zlib	v23-target-guided-gzio-ee-gcc-3.2.2-historical-cxx-5d32ad88	src/zlib/gzio_recovered.c; variant=destroy-tryfree; abi_model=size32	ee-gcc-3.2.2-historical-cxx-5d32ad88/destroy-tryfree/o2	recovered-address-exact; source-address-anchor=0x00193914; symbol=destroy_00193914; exact-size=288	build/matching/hunt500plusv23/objects/focused-gzio/ee-gcc-3.2.2-historical-cxx-5d32ad88/destroy-tryfree/o2/d3f92f4992e49eeef07e.o	destroy_00193914	288	exact-next-boundary	MATCH	0	False	True		55bda751de0f4ef78be105305ebb88df3ee9f16c27b0d89a9623f2362b36c5ca
0x00193f88	do_flush	zlib	v23-target-guided-gzio-ee-gcc-3.2.2-historical-cxx-5d32ad88	src/zlib/gzio_recovered.c; variant=doflush-errno; abi_model=size32	ee-gcc-3.2.2-historical-cxx-5d32ad88/doflush-errno/os	recovered-address-exact; source-address-anchor=0x00193f88; symbol=do_flush_00193f88; exact-size=292	build/matching/hunt500plusv23/objects/focused-gzio/ee-gcc-3.2.2-historical-cxx-5d32ad88/doflush-errno/os/e39a60e18c9aaea0fa92.o	do_flush_00193f88	292	exact-next-boundary	MATCH	0	False	True		683a6dbbf4b625bf7838ed2e66d7c684c89e96e7cc17b8dba953a6648d62a536
