address	end_address	manifest_next	name	historical_identity	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	raw_equal	normalized_equal	unknown_relocations	relocation_count	object_sha256	cache_key	promotion_scope	target_gate	target_span_sha256
0x0010d4f0	0x0010d734	0x0010d734	snes_p16_0010d4f0	C4SprDisintegrate	frontend-core	snes9x-1.41-1-official-plus-snesstation-ps2-c4emu-codegen	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/c4emu.cpp	snes9x-1.41-1-os-normal-double-ps2-packed-readword-a3-signed-v0-fno-builtin	historical-symbol-strict; packed 32-bit unaligned READ_WORD masked to uint16; C4RAM fixed in $a3; 32-bit memset length; one non-volatile inline sll pins the target-proven $a0->$v0 sign-extension allocation	build/matching/hunt1041-v76-c4spr/objects/c4emu.o	_Z17C4SprDisintegratev	580	exact-next-boundary	MATCH	0	False	True		11	ea71ee7d982415d9ce18d566ca948408e3b9d4fdd1b4416d6a2fd83499d9f77e	e43022abbdcfbf1d21e3fc282a2df129fb839d8655924c30333e8518611c77ae	formal-manifest	formal-unpacked-elf:739e058834564ba81c2d8fc61fd9977502e9714c7eaafdd3a4ce3ec546fad71b	c7390c51c88e66701aff3338d7a421055d8cb6dd950dfaffcb0371574bc263b1
