address	name	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	raw_equal	normalized_equal	unknown_relocations	object_sha256	cache_key
0x0010a264	snes_p16_0010a264	frontend-core	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/2XSAI.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=Bilinear4; identity_candidates=1; object-size=372; relocations=8	build/matching/hunt1000plus-v46-closure/snes/2XSAI.o	_Z9Bilinear4jjjjjj	372	terminal-control-flow-boundary	MATCH	0	False	True		e5493bd6fc3d4ed824407848f53f7538c19d46a7744b0564bdaa173ecc8dea51	372335fe98de8d6fabfec7bce7fb2e8f7a8c23e5ae349a91f8304999ab1f1ad7
0x00114118	snes_p11_00114118	cheats	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/cheats2.cpp	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xAddCheat; identity_candidates=1; object-size=180; relocations=3	build/matching/hunt1000plus-v46-closure/snes/cheats2.o	_Z11S9xAddCheathhjh	180	terminal-control-flow-boundary	MATCH	0	False	True		b053ab884dd64ecbfb090ec94870c6cd8ea2c4026ec51f805dfde19969ab16d9	c055028dbc4a726ee887bee6f667a31a6de472e1c3b8524fcb4932fcb15099b6
0x00115b58	snes_p16_00115b58	snes-core-dsp	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/CPU.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xReset; identity_candidates=1; object-size=312; relocations=22	build/matching/hunt1000plus-v46-closure/snes/CPU.o	S9xReset	312	terminal-control-flow-boundary	MATCH	0	False	True		e80c400fbeb5842ddbbf0721a9d38f03cbd813453c46bd8a9e0eb371cf6754a0	7021edfa59e4fea862ee18ca47f2e0a5136d3e438d6966ebf7ed5899c87b2193
0x001161a8	snes_p16_001161a8	snes-core-dsp	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/CPUEXEC.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xDoHBlankProcessing; identity_candidates=1; object-size=1432; relocations=120	build/matching/hunt1000plus-v46-closure/snes/CPUEXEC.o	S9xDoHBlankProcessing	1432	terminal-control-flow-boundary	MATCH	0	False	True		44dc55474d00bba0fad3a202d1b719b7df6948ea1bc3b13a2246e2fe8d6b2dc2	328815971f42e706c4453843f488a56723ab6a49d665f39203476ddf20e2b870
0x00127b78	snes_p16_00127b78	snes-core-dsp	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/CPUOPS.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xOpcode_IRQ; identity_candidates=1; object-size=648; relocations=40	build/matching/hunt1000plus-v46-closure/snes/CPUOPS.o	_Z13S9xOpcode_IRQv	648	exact-next-boundary	MATCH	0	False	True		3aeb26ddda4a0fe292c6b6329085a543856b081ee02a54c2b5632a19300c9a30	4ef0b94d42f31c006a29f97ddeecf08106124dcd84484bb4bda0729f6a934db2
0x00127e00	snes_p16_00127e00	snes-core-dsp	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/CPUOPS.CPP	snes9x-1.41-1-os-short	anchored-object-layout; demangled=S9xOpcode_NMI; predecessor=S9xOpcode_IRQ@0x00127b78; object-size=648; relocations=40	build/matching/hunt1000plus-v46-closure/snes/CPUOPS.o	_Z13S9xOpcode_NMIv	648	terminal-control-flow-boundary	MATCH	0	False	True		3aeb26ddda4a0fe292c6b6329085a543856b081ee02a54c2b5632a19300c9a30	4ef0b94d42f31c006a29f97ddeecf08106124dcd84484bb4bda0729f6a934db2
0x0012deb0	snes_leaf_0012deb0	address-leaf	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/DSP1.CPP	snes9x-1.41-1-os-short	anchored-object-layout; demangled=DSPOp1B; predecessor=DSPOp0B@0x0012de60; object-size=80; relocations=11	build/matching/hunt1000plus-v46-closure/snes/DSP1.o	_Z7DSPOp1Bv	80	terminal-control-flow-boundary	MATCH	0	False	True		f6c46ea5724a9f0ce6b3271d8ac3d72e23f7da3cf85c3904943e4852f2068493	323ac1ba38680a426b6577d083e15c04fd0616d0142e2614e08f8cd744126f28
0x0012e728	snes_dispatch_0012e728	dispatch-leaf	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/DSP1.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xSetDSP; identity_candidates=1; object-size=40; relocations=2	build/matching/hunt1000plus-v46-closure/snes/DSP1.o	S9xSetDSP	40	terminal-control-flow-boundary	MATCH	0	False	True		f6c46ea5724a9f0ce6b3271d8ac3d72e23f7da3cf85c3904943e4852f2068493	323ac1ba38680a426b6577d083e15c04fd0616d0142e2614e08f8cd744126f28
0x001309c4	snes_p16_001309c4	snes-core-dsp	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/fxemu.cpp	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=FxEmulate; identity_candidates=1; object-size=180; relocations=12	build/matching/hunt1000plus-v46-closure/snes/fxemu.o	_Z9FxEmulatej	180	terminal-control-flow-boundary	MATCH	0	False	True		f1f9bcc5106650427867cd7ff2616de104e4e3e331729a35bcf608c21ca5f33f	c5c8fce017d23a6ea1d89e18a17899680015652b1e4d4373f0d84aee73fa060d
0x00130c78	snes_p11_00130c78	snes9x-core	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/fxinst.cpp	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=fx_cache; identity_candidates=1; object-size=144; relocations=6	build/matching/hunt1000plus-v46-closure/snes/fxinst.o	_Z8fx_cachev	144	terminal-control-flow-boundary	MATCH	0	False	True		33e232eb5e626610f6e6b65e60f135a2905322d968acc17dea0e8d651906414c	5a90a2e4de5f2bce37eb9f8ae565b29698315b0715b5112556debe6322d2800c
0x0014080c	snes_dispatch_0014080c	dispatch-leaf	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/fxinst.cpp	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=fx_dec_r7; identity_candidates=1; object-size=68; relocations=2	build/matching/hunt1000plus-v46-closure/snes/fxinst.o	_Z9fx_dec_r7v	68	terminal-control-flow-boundary	MATCH	0	False	True		33e232eb5e626610f6e6b65e60f135a2905322d968acc17dea0e8d651906414c	5a90a2e4de5f2bce37eb9f8ae565b29698315b0715b5112556debe6322d2800c
0x00153608	CMemory_map_WriteProtectROM_00153608	snes9x-memory	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/MEMMAP.CPP	snes9x-1.41-1-os-short	historical-symbol-strict; demangled=CMemory::WriteProtectROM; object-size=108; relocations=1	build/matching/hunt1000plus-v46-closure/snes/MEMMAP.o	_ZN7CMemory15WriteProtectROMEv	108	exact-next-boundary	MATCH	0	False	True		31ceab9a026a9d29f74c45a4c56e16835d9d198bb27153a7324b9813f29fa47f	cf98aa5e4a1fb731b0ea6238d307e48ded2eea269aef2aaa25a238f63deb900f
0x001568c4	snes_leaf_001568c4	address-leaf	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/MEMMAP.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=CMemory::TVStandard; identity_candidates=1; object-size=36; relocations=6	build/matching/hunt1000plus-v46-closure/snes/MEMMAP.o	_ZN7CMemory10TVStandardEv	36	terminal-control-flow-boundary	MATCH	0	False	True		31ceab9a026a9d29f74c45a4c56e16835d9d198bb27153a7324b9813f29fa47f	cf98aa5e4a1fb731b0ea6238d307e48ded2eea269aef2aaa25a238f63deb900f
0x00156c0c	CMemory_MapMode_00156c0c	snes9x-memory	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/MEMMAP.CPP	snes9x-1.41-1-os-short	historical-symbol-strict; demangled=CMemory::MapMode; object-size=72; relocations=5	build/matching/hunt1000plus-v46-closure/snes/MEMMAP.o	_ZN7CMemory7MapModeEv	72	terminal-control-flow-boundary	MATCH	0	False	True		31ceab9a026a9d29f74c45a4c56e16835d9d198bb27153a7324b9813f29fa47f	cf98aa5e4a1fb731b0ea6238d307e48ded2eea269aef2aaa25a238f63deb900f
0x00159268	snes_p16_00159268	memory-ppu	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/ppu.cpp	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xSetPPU; identity_candidates=1; object-size=5000; relocations=356	build/matching/hunt1000plus-v46-closure/snes/ppu.o	S9xSetPPU	5000	exact-next-boundary	MATCH	0	False	True		ad5b59db28054fb18b9199607a1df4f3b2c8c2949782f5215d5452f2bc38e4b0	e0b67b69422ab57d8ffed11cb831bc7bd0dec64768dac67e2408a8a2c6722aa8
0x0015f15c	snes_p11_0015f15c	snes9x-core	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/CPUOPS.CPP	snes9x-1.41-1-os-short	anonymous-strict-fingerprint; demangled=S9xFixCycles; identity_candidates=3; instance=cpuops; object-size=108; relocations=13	build/matching/hunt1000plus-v46-closure/snes/CPUOPS.o	_Z12S9xFixCyclesv	108	terminal-control-flow-boundary	MATCH	0	False	True		3aeb26ddda4a0fe292c6b6329085a543856b081ee02a54c2b5632a19300c9a30	4ef0b94d42f31c006a29f97ddeecf08106124dcd84484bb4bda0729f6a934db2
0x0016ded4	snes_p16_0016ded4	cpu-audio-runtime	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/SA1CPU.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xSA1Opcode_IRQ; identity_candidates=1; object-size=296; relocations=15	build/matching/hunt1000plus-v46-closure/snes/SA1CPU.o	_Z16S9xSA1Opcode_IRQv	296	terminal-control-flow-boundary	MATCH	0	False	True		e0abe2b3446a82222f625981bc9db8f8258d4caf5c406bd6fdb0fdd6cf1b99a4	1fdca894715d33acd29dd1c84235f2a0d113afcb9013284885358de8ca6b6bdd
0x0016fa7c	snes_dispatch_0016fa7c	dispatch-leaf	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/SDD1.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xSDD1PostLoadState; identity_candidates=1; object-size=72; relocations=4	build/matching/hunt1000plus-v46-closure/snes/SDD1.o	_Z20S9xSDD1PostLoadStatev	72	terminal-control-flow-boundary	MATCH	0	False	True		790022732b176aa600a78d43f5c986997e46af8a8f28193992e4c6faedb9bf28	88cf3d9d45090f53c05249a892956deb972cb55947ebf5808a8d198b050aa749
0x0016fc6c	snes_dispatch_0016fc6c	dispatch-leaf	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/seta.cpp	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xSetSetaDSP; identity_candidates=1; object-size=36; relocations=2	build/matching/hunt1000plus-v46-closure/snes/seta.o	S9xSetSetaDSP	36	terminal-control-flow-boundary	MATCH	0	False	True		23d57998b089b4abfbbf53dd17a4f6d00a8a22aee41c9c9dc8575413f7331f35	51f434dee500499c8ad86e1893c92e7a7f0b256b1912f629373ffb0931dc19a6
0x0016fd08	snes_p13_rotate_pair_0016fd08	frontend	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/seta010.cpp	snes9x-1.41-1-os-short	historical-symbol-strict; demangled=St010_Rotate; object-size=248; relocations=4	build/matching/hunt1000plus-v46-closure/snes/seta010.o	_Z12St010_RotatesssRsS_	248	terminal-control-flow-boundary	MATCH	0	False	True		4ceed195e3b5631eb2b43c176456c9ea9c5193eb0e9bc69150d99129ef310c81	4bf3d5c660cb09b56253c69ad68be9777b7e8c55f9b95b86c5e037c830f3219c
0x00171160	snes_p11_00171160	snes9x-core	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/snaporig.cpp	snes9x-1.41-1-os-short	anonymous-strict-fingerprint; demangled=S9xFixCycles; identity_candidates=3; instance=snaporig; object-size=108; relocations=13	build/matching/hunt1000plus-v46-closure/snes/snaporig.o	_Z12S9xFixCyclesv	108	terminal-control-flow-boundary	MATCH	0	False	True		b268f3940442c84e422277858e238aafdb8395ad909a28403240e73c9a5ec6db	7952724c11291196b5d48eb96c1c7c5b94717cba5b73cb11defeb67c67d0813a
0x001711e8	snes_p11_001711e8	frontend	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/SNAPSHOT.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xFreezeGame; identity_candidates=1; object-size=72; relocations=3	build/matching/hunt1000plus-v46-closure/snes/SNAPSHOT.o	S9xFreezeGame	72	terminal-control-flow-boundary	MATCH	0	False	True		35942c507300b5a70c7e42f44d52279fbaabb50aae76663a71414bc3024234de	d4c76d1ba2991bd8b1614ecb31fa171dfae82d32256f22f20f1936a13b31e77a
0x00173c24	snes_p11_00173c24	snes9x-core	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/SNAPSHOT.CPP	snes9x-1.41-1-os-short	anonymous-strict-fingerprint; demangled=S9xFixCycles; identity_candidates=3; instance=snapshot; object-size=108; relocations=13	build/matching/hunt1000plus-v46-closure/snes/SNAPSHOT.o	_Z12S9xFixCyclesv	108	terminal-control-flow-boundary	MATCH	0	False	True		35942c507300b5a70c7e42f44d52279fbaabb50aae76663a71414bc3024234de	d4c76d1ba2991bd8b1614ecb31fa171dfae82d32256f22f20f1936a13b31e77a
0x00177db0	snes_p16_00177db0	cpu-audio-runtime	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/SOUNDUX.CPP	snes9x-1.41-1-os-short	anonymous-unique-strict-fingerprint; demangled=S9xSetSoundMode; identity_candidates=1; object-size=172; relocations=4	build/matching/hunt1000plus-v46-closure/snes/SOUNDUX.o	_Z15S9xSetSoundModeii	172	terminal-control-flow-boundary	MATCH	0	False	True		cc0d4078bf8cf7648839ab6a8e0a92d0d83aab4f15f67e698a247446c3ceab40	fd576a8a4dd2082914299707921c06580142611cf64ad75d98d980af463d5f80
0x001825e4	snes_p13_days_in_month_001825e4	runtime	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/spc7110.cpp	snes9x-1.41-1-os-short	anchored-object-layout; demangled=S9xRTCDaysInMonth; predecessor=S9xGetSPC7110Byte@0x0018255c; object-size=84; relocations=2	build/matching/hunt1000plus-v46-closure/snes/spc7110.o	_Z17S9xRTCDaysInMonthii	84	exact-next-boundary	MATCH	0	False	True		e01e73b8cd482283bb0677146959c2e4fc9c656abad179886553c928879bf4eb	7ba8e2f314af35f9eddec5b01d24a8733a2399f758fd4252181c16ded6485b38
0x00183778	snes_p13_days_in_month_00183778	runtime	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/srtc.cpp	snes9x-1.41-1-os-short	anchored-object-layout; demangled=S9xSRTCDaysInMmonth; predecessor=S9xSRTCComputeDayOfWeek@0x001836d0; object-size=84; relocations=2	build/matching/hunt1000plus-v46-closure/snes/srtc.o	_Z19S9xSRTCDaysInMmonthii	84	exact-next-boundary	MATCH	0	False	True		3352b93a2806d31f6a0751b70551dc3970ab8a74f1e474730ed38296a286765b	938c94d67c367476eb624d6420926839a72ed5d58a96150d10741e58ac4fc296
0x0019bb68	gsFont_PrintLine	gslib	pgen-libgs-a	build/upstream/pgen-403f1710/lib/gslib051/lib/libgs.a	prebuilt-archive	historical-symbol-strict; demangled=gsFont::PrintLine; object-size=460; relocations=4	build/matching/hunt1000plus-v46-closure/pgen/gsFont.o	_ZN6gsFont9PrintLineEiiimiPKc	460	historical-symbol+target-zero-gap:0x4	MATCH	0	False	True		b46af7f73882df67bd43837863190bb49eb3c61391b37344a474e8d4cfdfc6eb	27329b9b07472465f12151d5fbdb01180521ca59d37670eacf3da7416ed128ae
0x001a6240	fde_get_cie_encoding	unwind-fde	gcc-3.2.2-stage1-libgcc	build/toolchains/ee-gcc-3.2.2-stage1/source/gcc-3.2.2/gcc/unwind-dw2-fde.c	prebuilt-libgcc-archive	historical-symbol-strict; demangled=get_cie_encoding; object-size=224; relocations=5	build/matching/hunt1000plus-v46-closure/gcc/unwind-dw2-fde.o	get_cie_encoding	224	terminal-control-flow-boundary	MATCH	0	False	True		8aa12810a41a2f66dd9869c7280608c8453d114c38d5484553f5767d3c1af465	970031565c3177d1d38f3fbaa90ac195c5f8841966713be4ae7b7ef47c854037
0x001ab440	iSyncDCache	ps2	ps2dev-bac0006c	build/upstream/PS2DEV-bac0006c/ps2sdk/ee/kernel/src/kernel.S	hist-o2	historical-symbol-strict; demangled=_SyncDCache; object-size=164; relocations=0	build/matching/hunt1000plus-v46-closure/ps2dev/SyncDCache.o	_SyncDCache	164	historical-symbol+target-zero-gap:0x4	MATCH	0	True	True		4be55754632ab36d3760fad6a4120190ac9a7c29dc4b060b8fdaf02a58fe346d	c0cd388fde4f687ccb2495129bda92dc3e2dab32c11b7b731e274f83f455b202
0x001ac190	S9xSetWord	memory	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/MEMMAP.CPP	snes9x-1.41-1-os-short	name-strict; demangled=S9xSetWord; object-size=1140; relocations=64	build/matching/hunt1000plus-v46-closure/snes/MEMMAP.o	_Z10S9xSetWordtj	1140	exact-next-boundary	MATCH	0	False	True		31ceab9a026a9d29f74c45a4c56e16835d9d198bb27153a7324b9813f29fa47f	cf98aa5e4a1fb731b0ea6238d307e48ded2eea269aef2aaa25a238f63deb900f
0x001ac994	S9xAPUGetByte	audio	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/SPC700.CPP	snes9x-1.41-1-os-short	historical-symbol-strict; demangled=S9xAPUGetByteZ; object-size=188; relocations=7	build/matching/hunt1000plus-v46-closure/snes/SPC700.o	_Z14S9xAPUGetByteZh	188	exact-next-boundary	MATCH	0	False	True		c53a47d8e1b64a16373d273bc502e5ceee0019791052b19cf53498b5ed5d127d	5e594673145c90bd516a56b3dfdf6dbefdb511a9638b4cc81456ec7331211da9
0x001acb3c	S9xAPUGetByteZ	audio	snes9x-1.41-1-official	build/upstream/hunt1000plus-v46-snes/source/snes9x-1.41-1-src/snes9x/SPC700.CPP	snes9x-1.41-1-os-short	historical-symbol-strict; demangled=S9xAPUGetByte; object-size=180; relocations=9	build/matching/hunt1000plus-v46-closure/snes/SPC700.o	_Z13S9xAPUGetBytej	180	exact-next-boundary	MATCH	0	False	True		c53a47d8e1b64a16373d273bc502e5ceee0019791052b19cf53498b5ed5d127d	5e594673145c90bd516a56b3dfdf6dbefdb511a9638b4cc81456ec7331211da9
